"ID","Campaña","PROMEDIO_SEMANAL_ENTREGA_CPV","PROMEDIO_SEMANAL_TOTAL_SOLICITUDES"
"MEXICO-DTO-38","CAP_2018_2019",1252.92,1278.08
"MEXICO-DTO-38","CAP_2019_2020",867.45,830.5
"MEXICO-DTO-38","Proceso Electoral Federal",682.96,457.56
"MEXICO-DTO-39","CAI_2017_2018",850.86,920.27
"MEXICO-DTO-39","CAI_2018",898.29,890.57
"MEXICO-DTO-39","CAI_2019",665.21,743.5
"MEXICO-DTO-39","CAI_2020_2021",704.74,731.78
"MEXICO-DTO-39","CAP_2018",359.86,564.29
"MEXICO-DTO-39","CAP_2018_2019",1080.53,1096.92
"MEXICO-DTO-39","CAP_2019_2020",740.65,692.6
"MEXICO-DTO-39","Proceso Electoral Federal",510.52,322.48
"MEXICO-DTO-4","CAI_2017_2018",984.27,1044.41
"MEXICO-DTO-4","CAI_2018",1077.36,1102.86
"MEXICO-DTO-4","CAI_2019",811.57,889.86
"MEXICO-DTO-4","CAI_2020_2021",633.09,676.35
"MEXICO-DTO-4","CAP_2018",530.57,683.43
"MEXICO-DTO-4","CAP_2018_2019",1188.11,1184.76
"MEXICO-DTO-4","CAP_2019_2020",791.45,718.55
"MEXICO-DTO-4","Proceso Electoral Federal",710.7,574.19
"MEXICO-DTO-40","CAI_2017_2018",1281.73,1511.36
"MEXICO-DTO-40","CAI_2018",1322.71,1350.21
"MEXICO-DTO-40","CAI_2019",1126.07,1175.36
"MEXICO-DTO-40","CAI_2020_2021",1441.39,1523.35
"MEXICO-DTO-40","CAP_2018",449.57,699.86
"MEXICO-DTO-40","CAP_2018_2019",1811.45,1839.42
"MEXICO-DTO-40","CAP_2019_2020",1176.9,1147.95
"MEXICO-DTO-40","Proceso Electoral Federal",952.7,544.96
"MEXICO-DTO-41","CAI_2017_2018",1696.64,1884.23
"MEXICO-DTO-41","CAI_2018",1517.57,1531
"MEXICO-DTO-41","CAI_2019",1313.36,1439.36
"MEXICO-DTO-41","CAI_2020_2021",1379.04,1486.48
"MEXICO-DTO-41","CAP_2018",690.86,976
"MEXICO-DTO-41","CAP_2018_2019",1971.05,2008.97
"MEXICO-DTO-41","CAP_2019_2020",1476.6,1431.95
"MEXICO-DTO-41","Proceso Electoral Federal",1297.07,848.37
"MEXICO-DTO-5","CAI_2017_2018",741.59,907.55
"MEXICO-DTO-5","CAI_2018",888.07,933.14
"MEXICO-DTO-5","CAI_2019",814.07,838.71
"MEXICO-DTO-5","CAI_2020_2021",853.48,967.83
"MEXICO-DTO-5","CAP_2018",376.29,519.14
"MEXICO-DTO-5","CAP_2018_2019",1238.42,1263.18
"MEXICO-DTO-5","CAP_2019_2020",793.65,727.15
"MEXICO-DTO-5","Proceso Electoral Federal",694.22,366.22
"MEXICO-DTO-6","CAI_2017_2018",1042.77,1162.23
"MEXICO-DTO-6","CAI_2018",1152.21,1174.21
"MEXICO-DTO-6","CAI_2019",884.64,985.5
"MEXICO-DTO-6","CAI_2020_2021",830.96,900.43
"MEXICO-DTO-6","CAP_2018",544.14,714.43
"MEXICO-DTO-6","CAP_2018_2019",1413.55,1420.66
"MEXICO-DTO-6","CAP_2019_2020",914.9,869
"MEXICO-DTO-6","Proceso Electoral Federal",790.3,526.44
"MEXICO-DTO-7","CAI_2017_2018",1020.71,1069.24
"MEXICO-DTO-7","CAI_2018",1047.07,1055.93
"MEXICO-DTO-7","CAI_2019",752.79,854.93
"MEXICO-DTO-7","CAI_2020_2021",895.17,940.61
"MEXICO-DTO-7","CAP_2018",594.29,765.29
"MEXICO-DTO-7","CAP_2018_2019",1154.26,1154.89
"MEXICO-DTO-7","CAP_2019_2020",829.35,805.75
"MEXICO-DTO-7","Proceso Electoral Federal",777.59,576.37
"MEXICO-DTO-8","CAI_2017_2018",490.73,543.45
"MEXICO-DTO-8","CAI_2018",557.07,572.21
"MEXICO-DTO-8","CAI_2019",484.14,541
"MEXICO-DTO-8","CAI_2020_2021",640.7,649.26
"MEXICO-DTO-8","CAP_2018",267.71,362.43
"MEXICO-DTO-8","CAP_2018_2019",797.89,803.61
"MEXICO-DTO-8","CAP_2019_2020",560.1,550.4
"MEXICO-DTO-8","Proceso Electoral Federal",388.48,287.22
"MEXICO-DTO-9","CAI_2017_2018",722.14,837.05
"MEXICO-DTO-9","CAI_2018",948,997.07
"MEXICO-DTO-9","CAI_2019",695.14,706.79
"MEXICO-DTO-9","CAI_2020_2021",767.57,835.39
"MEXICO-DTO-9","CAP_2018",218.29,439.86
"MEXICO-DTO-9","CAP_2018_2019",1122.11,1145.45
"MEXICO-DTO-9","CAP_2019_2020",743.05,719.1
"MEXICO-DTO-9","Proceso Electoral Federal",542.63,246.48
"MICHOACAN-DTO-1","CAI_2017_2018",662.68,779.32
"MICHOACAN-DTO-1","CAI_2018",711.29,750.07
"MICHOACAN-DTO-1","CAI_2019",544.57,572.5
"MICHOACAN-DTO-1","CAI_2020_2021",639.26,757.87
"MICHOACAN-DTO-1","CAP_2018",243.43,431.86
"MICHOACAN-DTO-1","CAP_2018_2019",827.47,833.58
"MICHOACAN-DTO-1","CAP_2019_2020",571.8,569.3
"MICHOACAN-DTO-1","Proceso Electoral Federal",472,178.74
"MICHOACAN-DTO-10","CAI_2017_2018",927.59,1088.09
"MICHOACAN-DTO-10","CAI_2018",883.71,907.43
"MICHOACAN-DTO-10","CAI_2019",676.93,765.29
"MICHOACAN-DTO-10","CAI_2020_2021",964.43,1039.91
"MICHOACAN-DTO-10","CAP_2018",381.86,547.57
"MICHOACAN-DTO-10","CAP_2018_2019",1205.26,1217.87
"MICHOACAN-DTO-10","CAP_2019_2020",849.85,817.25
"MICHOACAN-DTO-10","Proceso Electoral Federal",632.41,353.44
"MICHOACAN-DTO-11","CAI_2017_2018",760.27,900.73
"MICHOACAN-DTO-11","CAI_2018",859.5,922.64
"MICHOACAN-DTO-11","CAI_2019",670.5,710.5
"MICHOACAN-DTO-11","CAI_2020_2021",775.09,921.43
"MICHOACAN-DTO-11","CAP_2018",229,436.71
"MICHOACAN-DTO-11","CAP_2018_2019",1183.87,1197.5
"MICHOACAN-DTO-11","CAP_2019_2020",782.35,780.2
"MICHOACAN-DTO-11","Proceso Electoral Federal",609.78,214.41
"MICHOACAN-DTO-12","CAI_2017_2018",634.27,748.05
"MICHOACAN-DTO-12","CAI_2018",737.71,734.57
"MICHOACAN-DTO-12","CAI_2019",540.14,616.36
"MICHOACAN-DTO-12","CAI_2020_2021",657.78,786.52
"MICHOACAN-DTO-12","CAP_2018",247.71,444.14
"MICHOACAN-DTO-12","CAP_2018_2019",896.97,913.58
"MICHOACAN-DTO-12","CAP_2019_2020",628.15,602.5
"MICHOACAN-DTO-12","Proceso Electoral Federal",482.52,183.56
"MICHOACAN-DTO-2","CAI_2017_2018",485.05,574.18
"MICHOACAN-DTO-2","CAI_2018",673.79,703.93
"MICHOACAN-DTO-2","CAI_2019",379.14,422.21
"MICHOACAN-DTO-2","CAI_2020_2021",607.87,682.22
"MICHOACAN-DTO-2","CAP_2018",183,362.86
"MICHOACAN-DTO-2","CAP_2018_2019",731.58,731.34
"MICHOACAN-DTO-2","CAP_2019_2020",429.7,460.5
"MICHOACAN-DTO-2","Proceso Electoral Federal",371.44,134.74
"MICHOACAN-DTO-3","CAI_2017_2018",711.82,836.5
"MICHOACAN-DTO-3","CAI_2018",776,809.07
"MICHOACAN-DTO-3","CAI_2019",570.21,632.64
"MICHOACAN-DTO-3","CAI_2020_2021",844.48,946.3
"MICHOACAN-DTO-3","CAP_2018",224,417.71
"MICHOACAN-DTO-3","CAP_2018_2019",972.42,976.24
"MICHOACAN-DTO-3","CAP_2019_2020",718.2,692.8
"MICHOACAN-DTO-3","Proceso Electoral Federal",540.52,241
"MICHOACAN-DTO-4","CAI_2017_2018",701.82,802.55
"MICHOACAN-DTO-4","CAI_2018",909.79,938.93
"MICHOACAN-DTO-4","CAI_2019",651.36,713.93
"MICHOACAN-DTO-4","CAI_2020_2021",742.91,803.04
"MICHOACAN-DTO-4","CAP_2018",276,523.14
"MICHOACAN-DTO-4","CAP_2018_2019",1043.61,1052.71
"MICHOACAN-DTO-4","CAP_2019_2020",715.95,701.05
"MICHOACAN-DTO-4","Proceso Electoral Federal",474.52,222.15
"MICHOACAN-DTO-5","CAI_2017_2018",815.09,894.95
"MICHOACAN-DTO-5","CAI_2018",913.36,935.57
"MICHOACAN-DTO-5","CAI_2019",661.79,734.64
"MICHOACAN-DTO-5","CAI_2020_2021",694.83,737.43
"MICHOACAN-DTO-5","CAP_2018",324.29,539.86
"MICHOACAN-DTO-5","CAP_2018_2019",1050.55,1060.37
"MICHOACAN-DTO-5","CAP_2019_2020",755.7,720.55
"MICHOACAN-DTO-5","Proceso Electoral Federal",471.52,254.67
"MICHOACAN-DTO-6","CAI_2017_2018",753.86,849.95
"MICHOACAN-DTO-6","CAI_2018",759.86,791.5
"MICHOACAN-DTO-6","CAI_2019",632.29,627.86
"MICHOACAN-DTO-6","CAI_2020_2021",898.3,983.04
"MICHOACAN-DTO-6","CAP_2018",242.57,425.86
"MICHOACAN-DTO-6","CAP_2018_2019",958.63,983.45
"MICHOACAN-DTO-6","CAP_2019_2020",651.2,699.6
"MICHOACAN-DTO-6","Proceso Electoral Federal",511.33,203.74
"MICHOACAN-DTO-7","CAI_2017_2018",674.09,776.82
"MICHOACAN-DTO-7","CAI_2018",771.36,818.93
"MICHOACAN-DTO-7","CAI_2019",642.43,710.14
"MICHOACAN-DTO-7","CAI_2020_2021",1134.61,1279.22
"MICHOACAN-DTO-7","CAP_2018",298.71,475.86
"MICHOACAN-DTO-7","CAP_2018_2019",1053.92,1063.53
"MICHOACAN-DTO-7","CAP_2019_2020",767.6,785.8
"MICHOACAN-DTO-7","Proceso Electoral Federal",587.56,270.26
"MICHOACAN-DTO-8","CAI_2017_2018",1421.68,1542.86
"MICHOACAN-DTO-8","CAI_2018",1584.64,1613.71
"MICHOACAN-DTO-8","CAI_2019",1279.93,1456.64
"MICHOACAN-DTO-8","CAI_2020_2021",1541.78,1722.43
"MICHOACAN-DTO-8","CAP_2018",782.43,1062
"MICHOACAN-DTO-8","CAP_2018_2019",1875.24,1902.45
"MICHOACAN-DTO-8","CAP_2019_2020",1429.25,1364.7
"MICHOACAN-DTO-8","Proceso Electoral Federal",1028.74,617.89
"MICHOACAN-DTO-9","CAI_2017_2018",791.86,904.59
"MICHOACAN-DTO-9","CAI_2018",991.36,997.07
"MICHOACAN-DTO-9","CAI_2019",811.71,898.07
"MICHOACAN-DTO-9","CAI_2020_2021",1012.52,1120.83
"MICHOACAN-DTO-9","CAP_2018",385.14,591
"MICHOACAN-DTO-9","CAP_2018_2019",1185.05,1203.16
"MICHOACAN-DTO-9","CAP_2019_2020",882.8,864.45
"MICHOACAN-DTO-9","Proceso Electoral Federal",625.56,320.15
"MORELOS-DTO-1","CAI_2017_2018",1146.23,1311.41
"MORELOS-DTO-1","CAI_2018",1133.71,1197.64
"MORELOS-DTO-1","CAI_2019",978,1134.79
"MORELOS-DTO-1","CAI_2020_2021",848.61,953.87
"MORELOS-DTO-1","CAP_2018",579.57,704.57
"MORELOS-DTO-1","CAP_2018_2019",1504.95,1514.58
"MORELOS-DTO-1","CAP_2019_2020",1090.9,1027.1
"MORELOS-DTO-1","Proceso Electoral Federal",941.78,603.59
"MORELOS-DTO-2","CAI_2017_2018",881.91,1036.86
"MORELOS-DTO-2","CAI_2018",939.29,958.64
"MORELOS-DTO-2","CAI_2019",795.43,870.57
"MORELOS-DTO-2","CAI_2020_2021",1116.17,1287.57
"MORELOS-DTO-2","CAP_2018",410.43,581
"MORELOS-DTO-2","CAP_2018_2019",1134.5,1150.68
"MORELOS-DTO-2","CAP_2019_2020",804.85,772.75
"MORELOS-DTO-2","Proceso Electoral Federal",764.89,414.74
"MORELOS-DTO-3","CAI_2017_2018",1107.82,1367.14
"MORELOS-DTO-3","CAI_2018",1190,1207.5
"MORELOS-DTO-3","CAI_2019",973.36,1087
"MORELOS-DTO-3","CAI_2020_2021",1072.04,1194.61
"MORELOS-DTO-3","CAP_2018",506.14,702
"MORELOS-DTO-3","CAP_2018_2019",1533.66,1555.66
"MORELOS-DTO-3","CAP_2019_2020",1119.5,1067.5
"MORELOS-DTO-3","Proceso Electoral Federal",984.89,558.19
"MORELOS-DTO-4","CAI_2017_2018",1047.86,1245.23
"MORELOS-DTO-4","CAI_2018",1166.93,1177.43
"MORELOS-DTO-4","CAI_2019",849.36,948.71
"MORELOS-DTO-4","CAI_2020_2021",1205.91,1400.65
"MORELOS-DTO-4","CAP_2018",539.14,760.86
"MORELOS-DTO-4","CAP_2018_2019",1454.71,1469.95
"MORELOS-DTO-4","CAP_2019_2020",1019.05,946.75
"MORELOS-DTO-4","Proceso Electoral Federal",862.85,448.85
"MORELOS-DTO-5","CAI_2017_2018",475.32,546.77
"MORELOS-DTO-5","CAI_2018",475.29,477.71
"MORELOS-DTO-5","CAI_2019",423.07,439.79
"MORELOS-DTO-5","CAI_2020_2021",389.91,456.04
"MORELOS-DTO-5","CAP_2018",171,266
"MORELOS-DTO-5","CAP_2018_2019",600.39,620.74
"MORELOS-DTO-5","CAP_2019_2020",422.85,427.2
"MORELOS-DTO-5","Proceso Electoral Federal",403.33,209.89
"NAYARIT-DTO-1","CAI_2017_2018",616,696.45
"NAYARIT-DTO-1","CAI_2018",597.07,599.64
"NAYARIT-DTO-1","CAI_2019",472,509.5
"NAYARIT-DTO-1","CAI_2020_2021",475.87,614.78
"NAYARIT-DTO-1","CAP_2018",144,353.43
"NAYARIT-DTO-1","CAP_2018_2019",797.37,809.87
"NAYARIT-DTO-1","CAP_2019_2020",509.55,504.55
"NAYARIT-DTO-1","Proceso Electoral Federal",442.15,151.96
"NAYARIT-DTO-2","CAI_2017_2018",1261.18,1433.23
"NAYARIT-DTO-2","CAI_2018",1241.43,1256.5
"NAYARIT-DTO-2","CAI_2019",1007.64,1124.71
"NAYARIT-DTO-2","CAI_2020_2021",1273.52,1410.74
"NAYARIT-DTO-2","CAP_2018",559.86,812.14
"NAYARIT-DTO-2","CAP_2018_2019",1627.39,1645.95
"NAYARIT-DTO-2","CAP_2019_2020",1089.7,1107.45
"NAYARIT-DTO-2","Proceso Electoral Federal",971.85,526.96
"NAYARIT-DTO-3","CAI_2017_2018",833.55,945.14
"NAYARIT-DTO-3","CAI_2018",878.57,936.07
"NAYARIT-DTO-3","CAI_2019",671.5,751.07
"NAYARIT-DTO-3","CAI_2020_2021",611.78,832.61
"NAYARIT-DTO-3","CAP_2018",268,500.43
"NAYARIT-DTO-3","CAP_2018_2019",1060.71,1061.13
"NAYARIT-DTO-3","CAP_2019_2020",678.8,704.6
"NAYARIT-DTO-3","Proceso Electoral Federal",666.11,255.3
"NUEVO LEON-DTO-1","CAI_2017_2018",939.91,1173.77
"NUEVO LEON-DTO-1","CAI_2018",1276.93,1311.43
"NUEVO LEON-DTO-1","CAI_2019",908.07,999
"NUEVO LEON-DTO-1","CAI_2020_2021",1201.48,1363.74
"NUEVO LEON-DTO-1","CAP_2018",573.86,755.43
"NUEVO LEON-DTO-1","CAP_2018_2019",1446.97,1467.45
"NUEVO LEON-DTO-1","CAP_2019_2020",980.85,941.85
"NUEVO LEON-DTO-1","Proceso Electoral Federal",875.78,464.59
"NUEVO LEON-DTO-10","CAI_2017_2018",747.41,884.59
"NUEVO LEON-DTO-10","CAI_2018",1063.21,1153.71
"NUEVO LEON-DTO-10","CAI_2019",706.57,841.43
"NUEVO LEON-DTO-10","CAI_2020_2021",806.57,875.57
"NUEVO LEON-DTO-10","CAP_2018",404,533.57
"NUEVO LEON-DTO-10","CAP_2018_2019",1098.53,1077.55
"NUEVO LEON-DTO-10","CAP_2019_2020",656.15,619.45
"NUEVO LEON-DTO-10","Proceso Electoral Federal",619.22,383.41
"NUEVO LEON-DTO-11","CAI_2017_2018",2068.18,2396.09
"NUEVO LEON-DTO-11","CAI_2018",2630.71,2770.14
"NUEVO LEON-DTO-11","CAI_2019",1830.5,2118.93
"NUEVO LEON-DTO-11","CAI_2020_2021",2028.48,2113.65
"NUEVO LEON-DTO-11","CAP_2018",1018.71,1434.14
"NUEVO LEON-DTO-11","CAP_2018_2019",2849.39,2836.24
"NUEVO LEON-DTO-11","CAP_2019_2020",1932.6,1862.85
"NUEVO LEON-DTO-11","Proceso Electoral Federal",1368.48,811.67
"NUEVO LEON-DTO-12","CAI_2017_2018",784.68,1046.91
"NUEVO LEON-DTO-12","CAI_2018",1020.36,1053.79
"NUEVO LEON-DTO-12","CAI_2019",889.36,959.57
"NUEVO LEON-DTO-12","CAI_2020_2021",1124,1212.35
"NUEVO LEON-DTO-12","CAP_2018",268.43,576
"NUEVO LEON-DTO-12","CAP_2018_2019",1351.55,1372.66
"NUEVO LEON-DTO-12","CAP_2019_2020",901.95,910.25
"NUEVO LEON-DTO-12","Proceso Electoral Federal",703.63,281.41
"NUEVO LEON-DTO-2","CAI_2017_2018",1375.09,1574.41
"NUEVO LEON-DTO-2","CAI_2018",1495.14,1510.14
"NUEVO LEON-DTO-2","CAI_2019",1218.64,1444.14
"NUEVO LEON-DTO-2","CAI_2020_2021",973.61,1083
"NUEVO LEON-DTO-2","CAP_2018",736.71,967.43
"NUEVO LEON-DTO-2","CAP_2018_2019",1785.87,1803.18
"NUEVO LEON-DTO-2","CAP_2019_2020",1317.1,1257.55
"NUEVO LEON-DTO-2","Proceso Electoral Federal",1005.11,602.59
"NUEVO LEON-DTO-3","CAI_2017_2018",1248.27,1453.5
"NUEVO LEON-DTO-3","CAI_2018",1511.93,1559.43
"NUEVO LEON-DTO-3","CAI_2019",1333.93,1487
"NUEVO LEON-DTO-3","CAI_2020_2021",1098.7,1223.39
"NUEVO LEON-DTO-3","CAP_2018",601.29,923.43
"NUEVO LEON-DTO-3","CAP_2018_2019",1764.42,1777.03
"NUEVO LEON-DTO-3","CAP_2019_2020",1231.7,1156.75
"NUEVO LEON-DTO-3","Proceso Electoral Federal",937.19,510.96
"NUEVO LEON-DTO-4","CAI_2017_2018",574.91,667.23
"NUEVO LEON-DTO-4","CAI_2018",763.64,801.29
"NUEVO LEON-DTO-4","CAI_2019",585.64,666.71
"NUEVO LEON-DTO-4","CAI_2020_2021",882.22,924.26
"NUEVO LEON-DTO-4","CAP_2018",320,430
"NUEVO LEON-DTO-4","CAP_2018_2019",909.79,906.63
"NUEVO LEON-DTO-4","CAP_2019_2020",602.35,584.9
"NUEVO LEON-DTO-4","Proceso Electoral Federal",436.04,262.74
"NUEVO LEON-DTO-5","CAI_2017_2018",1490.41,1703.5
"NUEVO LEON-DTO-5","CAI_2018",1731.36,1768.5
"NUEVO LEON-DTO-5","CAI_2019",1479.07,1703.57
"NUEVO LEON-DTO-5","CAI_2020_2021",1564.35,1629
"NUEVO LEON-DTO-5","CAP_2018",762.43,998.43
"NUEVO LEON-DTO-5","CAP_2018_2019",2233.68,2252.45
"NUEVO LEON-DTO-5","CAP_2019_2020",1538.25,1486.75
"NUEVO LEON-DTO-5","Proceso Electoral Federal",1102.26,683.59
"NUEVO LEON-DTO-6","CAI_2017_2018",548.64,681.23
"NUEVO LEON-DTO-6","CAI_2018",812.36,863.93
"NUEVO LEON-DTO-6","CAI_2019",614.71,673.36
"NUEVO LEON-DTO-6","CAI_2020_2021",1100.7,1171.3
"NUEVO LEON-DTO-6","CAP_2018",341.86,460.71
"NUEVO LEON-DTO-6","CAP_2018_2019",938.89,939.45
"NUEVO LEON-DTO-6","CAP_2019_2020",587.2,584.7
"NUEVO LEON-DTO-6","Proceso Electoral Federal",534.3,296.07
"NUEVO LEON-DTO-7","CAI_2017_2018",894.5,1098.86
"NUEVO LEON-DTO-7","CAI_2018",1041.79,1049.86
"NUEVO LEON-DTO-7","CAI_2019",865.14,945.93
"NUEVO LEON-DTO-7","CAI_2020_2021",1254.52,1415.04
"NUEVO LEON-DTO-7","CAP_2018",272.14,531
"NUEVO LEON-DTO-7","CAP_2018_2019",1216.89,1240.39
"NUEVO LEON-DTO-7","CAP_2019_2020",863.4,851.75
"NUEVO LEON-DTO-7","Proceso Electoral Federal",677.67,250.56
"NUEVO LEON-DTO-8","CAI_2017_2018",242.41,339.77
"NUEVO LEON-DTO-8","CAI_2018",301.57,301.79
"NUEVO LEON-DTO-8","CAI_2019",340.14,370
"NUEVO LEON-DTO-8","CAI_2020_2021",788.17,857.26
"NUEVO LEON-DTO-8","CAP_2018",117.57,175.86
"NUEVO LEON-DTO-8","CAP_2018_2019",638.66,658.13
"NUEVO LEON-DTO-8","CAP_2019_2020",426.9,452.85
"NUEVO LEON-DTO-8","Proceso Electoral Federal",339.74,149.19
"NUEVO LEON-DTO-9","CAI_2017_2018",676.41,899.64
"NUEVO LEON-DTO-9","CAI_2018",860.21,991.86
"NUEVO LEON-DTO-9","CAI_2019",719.57,731.21
"NUEVO LEON-DTO-9","CAI_2020_2021",901.3,1030.3
"NUEVO LEON-DTO-9","CAP_2018",113.29,305.86
"NUEVO LEON-DTO-9","CAP_2018_2019",1109.71,1118.29
"NUEVO LEON-DTO-9","CAP_2019_2020",732.35,737.55
"NUEVO LEON-DTO-9","Proceso Electoral Federal",615.67,181.96
"OAXACA-DTO-1","CAI_2017_2018",768.36,907.73
"OAXACA-DTO-1","CAI_2018",873.86,837.14
"OAXACA-DTO-1","CAI_2019",616.14,689.07
"OAXACA-DTO-1","CAI_2020_2021",628.04,799.61
"OAXACA-DTO-1","CAP_2018",266,514.43
"OAXACA-DTO-1","CAP_2018_2019",982.5,999.63
"OAXACA-DTO-1","CAP_2019_2020",672.4,656.55
"OAXACA-DTO-1","Proceso Electoral Federal",604.67,254.15
"OAXACA-DTO-10","CAI_2017_2018",794.09,910.77
"OAXACA-DTO-10","CAI_2018",857.14,913.07
"OAXACA-DTO-10","CAI_2019",630.14,671.21
"OAXACA-DTO-10","CAI_2020_2021",766.65,925.65
"OAXACA-DTO-10","CAP_2018",148,454.43
"OAXACA-DTO-10","CAP_2018_2019",1021.08,1026.39
"OAXACA-DTO-10","CAP_2019_2020",628.7,670.75
"OAXACA-DTO-10","Proceso Electoral Federal",588.93,177.19
"OAXACA-DTO-2","CAI_2017_2018",478.23,590.41
"OAXACA-DTO-2","CAI_2018",510.57,618
"OAXACA-DTO-2","CAI_2019",508.07,491.29
"OAXACA-DTO-2","CAI_2020_2021",523.35,738.09
"OAXACA-DTO-2","CAP_2018",65.43,261.71
"OAXACA-DTO-2","CAP_2018_2019",727.37,734.82
"OAXACA-DTO-2","CAP_2019_2020",421.35,516.85
"OAXACA-DTO-2","Proceso Electoral Federal",601.81,95.33
"OAXACA-DTO-3","CAI_2017_2018",658.14,826.05
"OAXACA-DTO-3","CAI_2018",714.36,712.71
"OAXACA-DTO-3","CAI_2019",520.14,559
"OAXACA-DTO-3","CAI_2020_2021",617,695
"OAXACA-DTO-3","CAP_2018",178.43,379.14
"OAXACA-DTO-3","CAP_2018_2019",718.47,735.66
"OAXACA-DTO-3","CAP_2019_2020",531.6,554.5
"OAXACA-DTO-3","Proceso Electoral Federal",511.56,195.41
"OAXACA-DTO-4","CAI_2017_2018",493.36,621.27
"OAXACA-DTO-4","CAI_2018",582.43,634.14
"OAXACA-DTO-4","CAI_2019",473.86,449.07
"OAXACA-DTO-4","CAI_2020_2021",567.04,662
"OAXACA-DTO-4","CAP_2018",168.29,419.86
"OAXACA-DTO-4","CAP_2018_2019",677.11,688.95
"OAXACA-DTO-4","CAP_2019_2020",386.95,452.3
"OAXACA-DTO-4","Proceso Electoral Federal",472.81,112.33
"OAXACA-DTO-5","CAI_2017_2018",824.18,983.23
"OAXACA-DTO-5","CAI_2018",878.29,953
"OAXACA-DTO-5","CAI_2019",664.07,693.71
"OAXACA-DTO-5","CAI_2020_2021",832.96,943.65
"OAXACA-DTO-5","CAP_2018",178.71,456
"OAXACA-DTO-5","CAP_2018_2019",1018.32,1035.79
"OAXACA-DTO-5","CAP_2019_2020",655.05,749.85
"OAXACA-DTO-5","Proceso Electoral Federal",716.37,211.04
"OAXACA-DTO-6","CAI_2017_2018",996.23,1096.45
"OAXACA-DTO-6","CAI_2018",775.07,895.79
"OAXACA-DTO-6","CAI_2019",637.57,642.29
"OAXACA-DTO-6","CAI_2020_2021",603.17,717.04
"OAXACA-DTO-6","CAP_2018",117.29,366.71
"OAXACA-DTO-6","CAP_2018_2019",957.68,949.58
"OAXACA-DTO-6","CAP_2019_2020",559,639.7
"OAXACA-DTO-6","Proceso Electoral Federal",630.93,166.37
"OAXACA-DTO-7","CAI_2017_2018",873.77,1021.41
"OAXACA-DTO-7","CAI_2018",809.5,879.71
"OAXACA-DTO-7","CAI_2019",682.21,746.36
"OAXACA-DTO-7","CAI_2020_2021",676.83,946.09
"OAXACA-DTO-7","CAP_2018",251.43,414.57
"OAXACA-DTO-7","CAP_2018_2019",1092.18,1092.92
"OAXACA-DTO-7","CAP_2019_2020",722.4,661.8
"OAXACA-DTO-7","Proceso Electoral Federal",773.41,291.3
"OAXACA-DTO-8","CAI_2017_2018",2028.32,2322.05
"OAXACA-DTO-8","CAI_2018",2316.5,2348.36
"OAXACA-DTO-8","CAI_2019",1663.07,1882.79
"OAXACA-DTO-8","CAI_2020_2021",1938.65,2111.96
"OAXACA-DTO-8","CAP_2018",1209.57,1533.57
"OAXACA-DTO-8","CAP_2018_2019",2735.89,2766.68
"OAXACA-DTO-8","CAP_2019_2020",1942,1855.8
"OAXACA-DTO-8","Proceso Electoral Federal",1561.04,961.22
"OAXACA-DTO-9","CAI_2017_2018",745.5,887.45
"OAXACA-DTO-9","CAI_2018",1008.5,997.14
"OAXACA-DTO-9","CAI_2019",729.21,746.07
"OAXACA-DTO-9","CAI_2020_2021",968.87,1132.17
"OAXACA-DTO-9","CAP_2018",316,562.29
"OAXACA-DTO-9","CAP_2018_2019",1220.24,1261.84
"OAXACA-DTO-9","CAP_2019_2020",776.4,808.65
"OAXACA-DTO-9","Proceso Electoral Federal",700.67,269.56
"PUEBLA-DTO-1","CAI_2017_2018",975.95,1141.82
"PUEBLA-DTO-1","CAI_2018",876.07,923.43
"PUEBLA-DTO-1","CAI_2019",772.5,769.21
"PUEBLA-DTO-1","CAI_2020_2021",1019.22,1145.78
"PUEBLA-DTO-1","CAP_2018",290.29,486
"PUEBLA-DTO-1","CAP_2018_2019",825.84,851.05
"PUEBLA-DTO-1","CAP_2019_2020",675.95,689.8
"PUEBLA-DTO-1","Proceso Electoral Federal",720.26,302.85
"PUEBLA-DTO-10","CAI_2017_2018",937.95,1100.27
"PUEBLA-DTO-10","CAI_2018",1114,1128.07
"PUEBLA-DTO-10","CAI_2019",1049.93,1141.71
"PUEBLA-DTO-10","CAI_2020_2021",692.83,761.87
"PUEBLA-DTO-10","CAP_2018",507,724
"PUEBLA-DTO-10","CAP_2018_2019",1143.58,1190.76
"PUEBLA-DTO-10","CAP_2019_2020",936.4,901.95
"PUEBLA-DTO-10","Proceso Electoral Federal",808.74,495.85
"PUEBLA-DTO-11","CAI_2017_2018",216.73,347.68
"PUEBLA-DTO-11","CAI_2018",341.21,352.43
"PUEBLA-DTO-11","CAI_2019",361.64,397.79
"PUEBLA-DTO-11","CAI_2020_2021",533.83,608.3
"PUEBLA-DTO-11","CAP_2018",153.71,215.14
"PUEBLA-DTO-11","CAP_2018_2019",458.87,473.13
"PUEBLA-DTO-11","CAP_2019_2020",416.3,415.25
"PUEBLA-DTO-11","Proceso Electoral Federal",371.04,184.85
"PUEBLA-DTO-12","CAI_2017_2018",2156.27,2478.64
"PUEBLA-DTO-12","CAI_2018",2350.57,2391.43
"PUEBLA-DTO-12","CAI_2019",1819.14,2043.14
"PUEBLA-DTO-12","CAI_2020_2021",1755.48,1997.74
